형태소,품사,분류,카운트,상대빈도,시각화용,,,
따로,Adverb,교촌 전,1,,따로 ,,,
따로,Adverb,교촌 전,1,,따로 ,,,
따로,Adverb,교촌 전,1,,따로 ,,,
따르는,Verb,교촌 전,1,,따르는 ,,,
따르는,Verb,교촌 전,1,,따르는 ,,,
따위,Noun,교촌 전,1,,따위 ,,,
따위,Noun,교촌 전,1,,따위 ,,,
따위,Noun,교촌 전,1,,따위 ,,,
따위,Noun,교촌 전,1,,따위 ,,,
따이는,Verb,교촌 전,1,,따이는 ,,,
따이는,Verb,교촌 전,1,,따이는 ,,,
따지길래,Verb,교촌 전,1,,따지길래 ,,,
따지길래,Verb,교촌 전,1,,따지길래 ,,,
따지려다가,Verb,교촌 전,1,,따지려다가 ,,,
따지려다가,Verb,교촌 전,1,,따지려다가 ,,,
따짐,Verb,교촌 전,1,,따짐 ,,,
따짐,Verb,교촌 전,1,,따짐 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Adverb,교촌 전,1,,딱 ,,,
딱,Modifier,교촌 전,1,,딱 ,,,
딱,Modifier,교촌 전,1,,딱 ,,,
딱,Modifier,교촌 전,1,,딱 ,,,
딱,Modifier,교촌 전,1,,딱 ,,,
딱,Modifier,교촌 전,1,,딱 ,,,
딱,Modifier,교촌 전,1,,딱 ,,,
딱,Modifier,교촌 전,1,,딱 ,,,
딱,VerbPrefix,교촌 전,1,,딱 ,,,
딱,VerbPrefix,교촌 전,1,,딱 ,,,
딱,VerbPrefix,교촌 전,1,,딱 ,,,
딱,VerbPrefix,교촌 전,1,,딱 ,,,
딱,VerbPrefix,교촌 전,1,,딱 ,,,
딱,VerbPrefix,교촌 전,1,,딱 ,,,
딱딱하고,Adjective,교촌 전,1,,딱딱하고 ,,,
딱딱하고,Adjective,교촌 전,2,,딱딱하고 딱딱하고 ,,,
딱딱하고,Adjective,교촌 전,1,,딱딱하고 ,,,
딱딱해,Adjective,교촌 전,1,,딱딱해 ,,,
딱딱해,Adjective,교촌 전,1,,딱딱해 ,,,
딱이야,Adjective,교촌 전,1,,딱이야 ,,,
딱이야,Adjective,교촌 전,1,,딱이야 ,,,
딱임,Adjective,교촌 전,1,,딱임 ,,,
딱임,Adjective,교촌 전,1,,딱임 ,,,
딱좋은,Adjective,교촌 전,1,,딱좋은 ,,,
딱좋은,Adjective,교촌 전,1,,딱좋은 ,,,
딱지,Noun,교촌 전,1,,딱지 ,,,
딱지,Noun,교촌 전,1,,딱지 ,,,
딱히,Adjective,교촌 전,1,,딱히 ,,,
딱히,Adjective,교촌 전,1,,딱히 ,,,
딴,Modifier,교촌 전,1,,딴 ,,,
딴,Modifier,교촌 전,1,,딴 ,,,
딴,Modifier,교촌 전,1,,딴 ,,,
딴,Modifier,교촌 전,1,,딴 ,,,
딴건,Verb,교촌 전,1,,딴건 ,,,
딴건,Verb,교촌 전,1,,딴건 ,,,
딴건,Verb,교촌 전,1,,딴건 ,,,
딴건,Verb,교촌 전,1,,딴건 ,,,
딴데,Verb,교촌 전,1,,딴데 ,,,
딴데,Verb,교촌 전,1,,딴데 ,,,
딸,Noun,교촌 전,1,,딸 ,,,
딸,Noun,교촌 전,1,,딸 ,,,
딸,Noun,교촌 전,1,,딸 ,,,
딸,Noun,교촌 전,1,,딸 ,,,
딸,Noun,교촌 전,2,,딸 딸 ,,,
딸기,Noun,교촌 전,1,,딸기 ,,,
딸꾹,Noun,교촌 전,1,,딸꾹 ,,,
딸라,Noun,교촌 전,1,,딸라 ,,,
딸린,Verb,교촌 전,1,,딸린 ,,,
딸린,Verb,교촌 전,1,,딸린 ,,,
땀,Noun,교촌 전,1,,땀 ,,,
땀,Noun,교촌 전,1,,땀 ,,,
땅,Noun,교촌 전,1,,땅 ,,,
땅,Noun,교촌 전,2,,땅 땅 ,,,
땅땅,Noun,교촌 전,1,,땅땅 ,,,
땅땅,Noun,교촌 전,1,,땅땅 ,,,
땅땅치킨,Noun,교촌 전,1,,땅땅치킨 ,,,
땅땅치킨,Noun,교촌 전,1,,땅땅치킨 ,,,
땅콩,Noun,교촌 전,1,,땅콩 ,,,
땅콩,Noun,교촌 전,2,,땅콩 땅콩 ,,,
땅콩,Noun,교촌 전,1,,땅콩 ,,,
땅콩,Noun,교촌 전,1,,땅콩 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,2,,때 때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,2,,때 때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,2,,때 때 ,,,
때,Noun,교촌 전,2,,때 때 ,,,
때,Noun,교촌 전,2,,때 때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,2,,때 때 ,,,
때,Noun,교촌 전,2,,때 때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,2,,때 때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,2,,때 때 ,,,
때,Noun,교촌 전,2,,때 때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,2,,때 때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때,Noun,교촌 전,1,,때 ,,,
때려,Verb,교촌 전,1,,때려 ,,,
때려,Verb,교촌 전,1,,때려 ,,,
때려,Verb,교촌 전,1,,때려 ,,,
때려,Verb,교촌 전,1,,때려 ,,,
때려라,Verb,교촌 전,1,,때려라 ,,,
때려라,Verb,교촌 전,1,,때려라 ,,,
때려라,Verb,교촌 전,1,,때려라 ,,,
때려라,Verb,교촌 전,1,,때려라 ,,,
때려야지,Verb,교촌 전,1,,때려야지 ,,,
때려야지,Verb,교촌 전,1,,때려야지 ,,,
때려야지,Verb,교촌 전,1,,때려야지 ,,,
때려야지,Verb,교촌 전,1,,때려야지 ,,,
때려야지,Verb,교촌 전,1,,때려야지 ,,,
때려야지,Verb,교촌 전,1,,때려야지 ,,,
때려주면,Verb,교촌 전,1,,때려주면 ,,,
때려주면,Verb,교촌 전,1,,때려주면 ,,,
때려주면,Verb,교촌 전,1,,때려주면 ,,,
때려주면,Verb,교촌 전,1,,때려주면 ,,,
때려줘라,Verb,교촌 전,1,,때려줘라 ,,,
때려줘라,Verb,교촌 전,1,,때려줘라 ,,,
때려줘야지,Verb,교촌 전,1,,때려줘야지 ,,,
때려줘야지,Verb,교촌 전,1,,때려줘야지 ,,,
때려치고,Verb,교촌 전,1,,때려치고 ,,,
때려치고,Verb,교촌 전,1,,때려치고 ,,,
때려치고,Verb,교촌 전,1,,때려치고 ,,,
때려치고,Verb,교촌 전,1,,때려치고 ,,,
때렸겠냐,Verb,교촌 전,1,,때렸겠냐 ,,,
때렸겠냐,Verb,교촌 전,1,,때렸겠냐 ,,,
때렸는지,Verb,교촌 전,1,,때렸는지 ,,,
때렸는지,Verb,교촌 전,1,,때렸는지 ,,,
때렸었으면,Verb,교촌 전,1,,때렸었으면 ,,,
때렸었으면,Verb,교촌 전,1,,때렸었으면 ,,,
때렸을거,Verb,교촌 전,1,,때렸을거 ,,,
때렸을거,Verb,교촌 전,1,,때렸을거 ,,,
때리고,Verb,교촌 전,1,,때리고 ,,,
때리고,Verb,교촌 전,1,,때리고 ,,,
때리고,Verb,교촌 전,1,,때리고 ,,,
때리고,Verb,교촌 전,1,,때리고 ,,,
때리길,Verb,교촌 전,1,,때리길 ,,,
때리길,Verb,교촌 전,1,,때리길 ,,,
때리나,Verb,교촌 전,1,,때리나 ,,,
때리나,Verb,교촌 전,1,,때리나 ,,,
때리네,Verb,교촌 전,1,,때리네 ,,,
때리네,Verb,교촌 전,1,,때리네 ,,,
때리네,Verb,교촌 전,1,,때리네 ,,,
때리네,Verb,교촌 전,1,,때리네 ,,,
때리네,Verb,교촌 전,1,,때리네 ,,,
때리네,Verb,교촌 전,1,,때리네 ,,,
때리네,Verb,교촌 전,1,,때리네 ,,,
때리네,Verb,교촌 전,1,,때리네 ,,,
때리는,Verb,교촌 전,1,,때리는 ,,,
때리는,Verb,교촌 전,1,,때리는 ,,,
때리는,Verb,교촌 전,1,,때리는 ,,,
때리는,Verb,교촌 전,1,,때리는 ,,,
때리는,Verb,교촌 전,1,,때리는 ,,,
때리는,Verb,교촌 전,1,,때리는 ,,,
때리는,Verb,교촌 전,1,,때리는 ,,,
때리는,Verb,교촌 전,1,,때리는 ,,,
때리는건,Verb,교촌 전,1,,때리는건 ,,,
때리는건,Verb,교촌 전,1,,때리는건 ,,,
때리는건,Verb,교촌 전,1,,때리는건 ,,,
때리는건,Verb,교촌 전,1,,때리는건 ,,,
때리는것도,Verb,교촌 전,1,,때리는것도 ,,,
때리는것도,Verb,교촌 전,1,,때리는것도 ,,,
때리는게,Verb,교촌 전,2,,때리는게 때리는게 ,,,
때리는데,Verb,교촌 전,1,,때리는데 ,,,
때리는데,Verb,교촌 전,1,,때리는데 ,,,
때리면,Verb,교촌 전,1,,때리면 ,,,
때리면,Verb,교촌 전,1,,때리면 ,,,
때리면,Verb,교촌 전,1,,때리면 ,,,
때리면,Verb,교촌 전,1,,때리면 ,,,
때리지,Verb,교촌 전,1,,때리지 ,,,
때리지,Verb,교촌 전,1,,때리지 ,,,
때리지도,Verb,교촌 전,1,,때리지도 ,,,
때리지도,Verb,교촌 전,1,,때리지도 ,,,
때리지도,Verb,교촌 전,1,,때리지도 ,,,
때리지도,Verb,교촌 전,1,,때리지도 ,,,
때리지도,Verb,교촌 전,1,,때리지도 ,,,
때리지도,Verb,교촌 전,1,,때리지도 ,,,
때리진못하고,Verb,교촌 전,1,,때리진못하고 ,,,
때리진못하고,Verb,교촌 전,1,,때리진못하고 ,,,
때리진못하네,Verb,교촌 전,1,,때리진못하네 ,,,
때리진못하네,Verb,교촌 전,1,,때리진못하네 ,,,
때린다,Verb,교촌 전,1,,때린다 ,,,
때린다,Verb,교촌 전,1,,때린다 ,,,
때린다,Verb,교촌 전,1,,때린다 ,,,
때린다,Verb,교촌 전,1,,때린다 ,,,
때린다,Verb,교촌 전,1,,때린다 ,,,
때린다,Verb,교촌 전,1,,때린다 ,,,
때릴,Verb,교촌 전,1,,때릴 ,,,
때릴,Verb,교촌 전,1,,때릴 ,,,
때릴,Verb,교촌 전,1,,때릴 ,,,
때릴,Verb,교촌 전,1,,때릴 ,,,
때릴라고,Verb,교촌 전,1,,때릴라고 ,,,
때릴라고,Verb,교촌 전,1,,때릴라고 ,,,
때릴라면,Verb,교촌 전,1,,때릴라면 ,,,
때릴라면,Verb,교촌 전,1,,때릴라면 ,,,
때릴려고,Verb,교촌 전,1,,때릴려고 ,,,
때릴려고,Verb,교촌 전,1,,때릴려고 ,,,
때릴려고,Verb,교촌 전,1,,때릴려고 ,,,
때릴려고,Verb,교촌 전,1,,때릴려고 ,,,
때릴려면,Verb,교촌 전,1,,때릴려면 ,,,
때릴려면,Verb,교촌 전,1,,때릴려면 ,,,
때릴줄만,Verb,교촌 전,1,,때릴줄만 ,,,
때릴줄만,Verb,교촌 전,1,,때릴줄만 ,,,
때림,Verb,교촌 전,1,,때림 ,,,
때림,Verb,교촌 전,1,,때림 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,2,,때문 때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,2,,때문 때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문,Noun,교촌 전,1,,때문 ,,,
때문에,Foreign,교촌 전,1,,때문에 ,,,
때문에,Foreign,교촌 전,1,,때문에 ,,,
때운다는,Verb,교촌 전,1,,때운다는 ,,,
때운다는,Verb,교촌 전,1,,때운다는 ,,,
땐,Noun,교촌 전,1,,땐 ,,,
땐,Noun,교촌 전,1,,땐 ,,,
땐,Noun,교촌 전,2,,땐 땐 ,,,
땐,Noun,교촌 전,1,,땐 ,,,
땐데,Noun,교촌 전,1,,땐데 ,,,
땐데,Noun,교촌 전,2,,땐데 땐데 ,,,
땐데,Noun,교촌 전,1,,땐데 ,,,
땜,Noun,교촌 전,1,,땜 ,,,
땜,Noun,교촌 전,1,,땜 ,,,
땜,Noun,교촌 전,1,,땜 ,,,
땜,Noun,교촌 전,1,,땜 ,,,
땡겨,Verb,교촌 전,1,,땡겨 ,,,
땡겨,Verb,교촌 전,1,,땡겨 ,,,
땡긴다,Verb,교촌 전,1,,땡긴다 ,,,
땡긴다,Verb,교촌 전,1,,땡긴다 ,,,
땡긴다,Verb,교촌 전,1,,땡긴다 ,,,
땡긴다,Verb,교촌 전,1,,땡긴다 ,,,
땡김,Verb,교촌 전,1,,땡김 ,,,
땡김,Verb,교촌 전,1,,땡김 ,,,
땡덤,Noun,교촌 전,1,,땡덤 ,,,
땡덤,Noun,교촌 전,1,,땡덤 ,,,
땡땡,Noun,교촌 전,1,,땡땡 ,,,
땡똥땡똥,Noun,교촌 전,1,,땡똥땡똥 ,,,
땡큐,Noun,교촌 전,1,,땡큐 ,,,
땡큐,Noun,교촌 전,1,,땡큐 ,,,
떄,Noun,교촌 전,1,,떄 ,,,
떄,Noun,교촌 전,1,,떄 ,,,
떄리고,Verb,교촌 전,1,,떄리고 ,,,
떄리고,Verb,교촌 전,1,,떄리고 ,,,
떄리나,Verb,교촌 전,1,,떄리나 ,,,
떄리나,Verb,교촌 전,1,,떄리나 ,,,
떠,Verb,교촌 전,1,,떠 ,,,
떠,Verb,교촌 전,1,,떠 ,,,
떠,Verb,교촌 전,1,,떠 ,,,
떠,Verb,교촌 전,2,,떠 떠 ,,,
떠,Verb,교촌 전,1,,떠 ,,,
떠,Verb,교촌 전,1,,떠 ,,,
떠나고,Verb,교촌 전,1,,떠나고 ,,,
떠나고,Verb,교촌 전,1,,떠나고 ,,,
떠나서,Verb,교촌 전,1,,떠나서 ,,,
떠나서,Verb,교촌 전,1,,떠나서 ,,,
떠나서,Verb,교촌 전,1,,떠나서 ,,,
떠나서,Verb,교촌 전,1,,떠나서 ,,,
떠나서,Verb,교촌 전,1,,떠나서 ,,,
떠나서,Verb,교촌 전,1,,떠나서 ,,,
떠났다는,Verb,교촌 전,1,,떠났다는 ,,,
떠났다는,Verb,교촌 전,1,,떠났다는 ,,,
떠네,Verb,교촌 전,1,,떠네 ,,,
떠네,Verb,교촌 전,1,,떠네 ,,,
떠도,Verb,교촌 전,1,,떠도 ,,,
떠도,Verb,교촌 전,1,,떠도 ,,,
떠도,Verb,교촌 전,1,,떠도 ,,,
떠도,Verb,교촌 전,1,,떠도 ,,,
떠돌이,Noun,교촌 전,2,,떠돌이 떠돌이 ,,,
떠들어,Verb,교촌 전,1,,떠들어 ,,,
떠들어,Verb,교촌 전,1,,떠들어 ,,,
떠안겠군,Verb,교촌 전,1,,떠안겠군 ,,,
떠안겠군,Verb,교촌 전,1,,떠안겠군 ,,,
떠오르네,Verb,교촌 전,1,,떠오르네 ,,,
떠오르네,Verb,교촌 전,1,,떠오르네 ,,,
떡,Noun,교촌 전,1,,떡 ,,,
떡,Noun,교촌 전,1,,떡 ,,,
떡볶이,Noun,교촌 전,1,,떡볶이 ,,,
떡볶이,Noun,교촌 전,1,,떡볶이 ,,,
떡볶이,Noun,교촌 전,1,,떡볶이 ,,,
떨린다,Verb,교촌 전,1,,떨린다 ,,,
떨린다,Verb,교촌 전,1,,떨린다 ,,,
떨어,Verb,교촌 전,1,,떨어 ,,,
떨어,Verb,교촌 전,1,,떨어 ,,,
떨어져서,Verb,교촌 전,1,,떨어져서 ,,,
떨어져서,Verb,교촌 전,1,,떨어져서 ,,,
떨어져서,Verb,교촌 전,1,,떨어져서 ,,,
떨어져서,Verb,교촌 전,1,,떨어져서 ,,,
떨어져서,Verb,교촌 전,1,,떨어져서 ,,,
떨어져서,Verb,교촌 전,1,,떨어져서 ,,,
떨어졌다,Verb,교촌 전,1,,떨어졌다 ,,,
떨어졌다,Verb,교촌 전,1,,떨어졌다 ,,,
떨어졌다는데,Verb,교촌 전,1,,떨어졌다는데 ,,,
떨어졌다는데,Verb,교촌 전,1,,떨어졌다는데 ,,,
떨어졌던,Verb,교촌 전,1,,떨어졌던 ,,,
떨어졌던,Verb,교촌 전,1,,떨어졌던 ,,,
떨어졌습니다,Verb,교촌 전,2,,떨어졌습니다 떨어졌습니다 ,,,
떨어졌습니다,Verb,교촌 전,2,,떨어졌습니다 떨어졌습니다 ,,,
떨어지고,Verb,교촌 전,1,,떨어지고 ,,,
떨어지고,Verb,교촌 전,1,,떨어지고 ,,,
떨어지는것도,Verb,교촌 전,1,,떨어지는것도 ,,,
떨어지는것도,Verb,교촌 전,1,,떨어지는것도 ,,,
떨어지는데,Verb,교촌 전,1,,떨어지는데 ,,,
떨어지는데,Verb,교촌 전,2,,떨어지는데 떨어지는데 ,,,
떨어지는데,Verb,교촌 전,1,,떨어지는데 ,,,
떨어진,Verb,교촌 전,1,,떨어진 ,,,
떨어진,Verb,교촌 전,1,,떨어진 ,,,
떨어진다,Verb,교촌 전,1,,떨어진다 ,,,
떨어진다,Verb,교촌 전,1,,떨어진다 ,,,
떨어질듯,Verb,교촌 전,1,,떨어질듯 ,,,
떨어질듯,Verb,교촌 전,1,,떨어질듯 ,,,
떴을듯,Verb,교촌 전,2,,떴을듯 떴을듯 ,,,
떵떵거리,Noun,교촌 전,1,,떵떵거리 ,,,
떵떵거리,Noun,교촌 전,1,,떵떵거리 ,,,
떼,Noun,교촌 전,1,,떼 ,,,
떼,Noun,교촌 전,1,,떼 ,,,
떼게하면,Verb,교촌 전,1,,떼게하면 ,,,
떼게하면,Verb,교촌 전,1,,떼게하면 ,,,
떼껄룩,Noun,교촌 전,1,,떼껄룩 ,,,
떼돈,Noun,교촌 전,1,,떼돈 ,,,
떼돈,Noun,교촌 전,1,,떼돈 ,,,
떽떽거리,Noun,교촌 전,1,,떽떽거리 ,,,
떽떽거리,Noun,교촌 전,1,,떽떽거리 ,,,
뗀,Verb,교촌 전,1,,뗀 ,,,
뗐다는,Verb,교촌 전,1,,뗐다는 ,,,
뗐다는,Verb,교촌 전,1,,뗐다는 ,,,
또,Noun,교촌 전,1,,또 ,,,
또,Noun,교촌 전,1,,또 ,,,
또,Noun,교촌 전,1,,또 ,,,
또,Noun,교촌 전,1,,또 ,,,
또,Noun,교촌 전,1,,또 ,,,
또,Noun,교촌 전,1,,또 ,,,
또,Noun,교촌 전,1,,또 ,,,
또,Noun,교촌 전,1,,또 ,,,
또,Noun,교촌 전,1,,또 ,,,
또,Noun,교촌 전,1,,또 ,,,
또,Noun,교촌 전,1,,또 ,,,
또,Noun,교촌 전,2,,또 또 ,,,
또,Noun,교촌 전,1,,또 ,,,
또,Noun,교촌 전,1,,또 ,,,
또,Noun,교촌 전,1,,또 ,,,
또,Noun,교촌 전,1,,또 ,,,
또,Noun,교촌 전,1,,또 ,,,
또,Noun,교촌 전,1,,또 ,,,
또,Noun,교촌 전,1,,또 ,,,
